,Id,ActivityDay,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,StepTotal,Calories_calories,SedentaryMinutes_intensities,LightlyActiveMinutes_intensities,FairlyActiveMinutes_intensities,VeryActiveMinutes_intensities,SedentaryActiveDistance_intensities,LightActiveDistance_intensities,ModeratelyActiveDistance_intensities,VeryActiveDistance_intensities
26,1503960366,2016-05-08,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977
27,1503960366,2016-05-09,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,12022,1819,835,206,11,46,0.0,3.74000000953674,0.529999971389771,3.45000004768372
28,1503960366,2016-05-10,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,12207,1859,746,214,31,46,0.0,3.25999999046326,1.1599999666214,3.34999990463257
29,1503960366,2016-05-11,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,12770,1783,669,251,23,36,0.0,4.55000019073486,1.00999999046326,2.55999994277954
30,1503960366,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,0,0,1440,0,0,0,0.0,0.0,0.0,0.0
31,1624580081,2016-04-12,8163,5.30999994277954,5.30999994277954,0.0,0.0,0.0,5.30999994277954,0.0,0,0,146,1294,1432,8163,1432,1294,146,0,0,0.0,5.30999994277954,0.0,0.0
32,1624580081,2016-04-13,7007,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,7007,1411,1292,148,0,0,0.0,4.55000019073486,0.0,0.0
33,1624580081,2016-04-14,9107,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,9107,1572,1204,236,0,0,0.0099999997764825,5.90999984741211,0.0,0.0
34,1624580081,2016-04-15,1510,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,1510,1344,1344,96,0,0,0.0,0.970000028610229,0.0,0.0
35,1624580081,2016-04-16,5370,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,5370,1463,1264,176,0,0,0.0,3.49000000953674,0.0,0.0
36,1624580081,2016-04-17,6175,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,6175,1554,1276,127,22,15,0.0099999997764825,1.49000000953674,1.51999998092651,1.02999997138977
37,1624580081,2016-04-18,10536,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,10536,1604,1214,202,7,17,0.0099999997764825,4.61999988555908,0.620000004768372,2.15000009536743
38,1624580081,2016-04-19,2916,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,2916,1435,1299,141,0,0,0.0,1.89999997615814,0.0,0.0
39,1624580081,2016-04-20,4974,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,4974,1446,1289,151,0,0,0.0,3.23000001907349,0.0,0.0
40,1624580081,2016-04-21,6349,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,6349,1467,1254,186,0,0,0.0199999995529652,4.1100001335144,0.0,0.0
41,1624580081,2016-04-22,4026,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,4026,1470,1241,199,0,0,0.0,2.59999990463257,0.0,0.0
42,1624580081,2016-04-23,8538,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,8538,1562,1213,227,0,0,0.0099999997764825,5.53999996185303,0.0,0.0
43,1624580081,2016-04-24,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,6076,1617,1221,185,18,16,0.0,1.88999998569489,0.910000026226044,1.14999997615814
44,1624580081,2016-04-25,6497,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,6497,1492,1238,202,0,0,0.0199999995529652,4.19999980926514,0.0,0.0
45,1624580081,2016-04-26,2826,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,2826,1402,1300,140,0,0,0.0099999997764825,1.83000004291534,0.0,0.0
46,1624580081,2016-04-27,8367,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,8367,1670,1233,154,36,17,0.0,2.46000003814697,1.87000000476837,1.11000001430511
47,1624580081,2016-04-28,2759,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,2759,1401,1320,115,5,0,0.0,1.60000002384186,0.200000002980232,0.0
48,1624580081,2016-04-29,2390,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,2390,1404,1290,150,0,0,0.0,1.54999995231628,0.0,0.0
49,1624580081,2016-04-30,6474,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,6474,1655,1182,224,23,11,0.0099999997764825,2.11999988555908,1.27999997138977,0.899999976158142
50,1624580081,2016-05-01,36019,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,36019,2690,1020,171,63,186,0.0199999995529652,1.9099999666214,4.19000005722046,21.9200000762939
51,1624580081,2016-05-02,7155,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,7155,1497,1261,166,6,7,0.0,3.47000002861023,0.589999973773956,0.860000014305115
52,1624580081,2016-05-03,2100,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,2100,1334,1344,96,0,0,0.0199999995529652,1.3400000333786,0.0,0.0
53,1624580081,2016-05-04,2193,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,2193,1368,1322,118,0,0,0.0,1.41999995708466,0.0,0.0
54,1624580081,2016-05-05,2470,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,2470,1370,1323,117,0,0,0.0199999995529652,1.58000004291534,0.0,0.0
55,1624580081,2016-05-06,1727,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,1727,1341,1338,102,0,0,0.0099999997764825,1.12000000476837,0.0,0.0
56,1624580081,2016-05-07,2104,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,2104,1474,1258,182,0,0,0.0,1.37000000476837,0.0,0.0
57,1624580081,2016-05-08,3427,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0
58,1624580081,2016-05-09,1732,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,1732,1328,1349,91,0,0,0.0,1.12999999523163,0.0,0.0
59,1624580081,2016-05-10,2969,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,2969,1393,1301,139,0,0,0.0099999997764825,1.91999995708466,0.0,0.0
60,1624580081,2016-05-11,3134,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,3134,1359,1328,112,0,0,0.0,2.03999996185303,0.0,0.0
61,1624580081,2016-05-12,2971,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,2971,1002,890,107,0,0,0.0099999997764825,1.91999995708466,0.0,0.0
62,1644430081,2016-04-12,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,10694,3199,1131,256,51,2,0.0,5.32999992370605,2.29999995231628,0.140000000596046
63,1644430081,2016-04-13,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,8001,2902,1259,135,16,30,0.0,2.64000010490417,0.899999976158142,2.27999997138977
64,1644430081,2016-04-14,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,11037,3226,1125,252,58,5,0.0,5.09999990463257,2.55999994277954,0.360000014305115
65,1644430081,2016-04-15,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,5263,2750,1263,170,4,3,0.0,3.45000004768372,0.150000005960464,0.219999998807907
66,1644430081,2016-04-16,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,15300,3493,1135,212,42,51,0.0,5.09000015258789,1.87999999523163,4.09999990463257
67,1644430081,2016-04-17,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,8757,3011,1212,186,13,29,0.0,3.54999995231628,0.569999992847443,2.25
68,1644430081,2016-04-18,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,7132,2806,1271,121,33,15,0.0,2.45000004768372,1.66999995708466,1.07000005245209
69,1644430081,2016-04-19,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,11256,3300,1099,278,58,5,0.0,5.30000019073486,2.52999997138977,0.360000014305115
70,1644430081,2016-04-20,2436,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430,2436,2430,1315,125,0,0,0.0099999997764825,1.75999999046326,0.0,0.0
71,1644430081,2016-04-21,1223,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140,1223,2140,1402,38,0,0,0.0099999997764825,0.879999995231628,0.0,0.0
72,1644430081,2016-04-22,3673,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344,3673,2344,1354,86,0,0,0.0099999997764825,2.66000008583069,0.0,0.0
73,1644430081,2016-04-23,6637,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677,6637,2677,1265,160,15,0,0.0,4.25,0.579999983310699,0.0
74,1644430081,2016-04-24,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413,3321,2413,1351,89,0,0,0.0,2.41000008583069,0.0,0.0
75,1644430081,2016-04-25,3580,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497,3580,2497,1337,94,1,8,0.0,1.95000004768372,0.0599999986588955,0.589999973773956
76,1644430081,2016-04-26,9919,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123,9919,3123,1165,223,41,11,0.0,4.69000005722046,1.72000002861023,0.800000011920929
77,1644430081,2016-04-27,3032,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489,3032,2489,1322,118,0,0,0.0,2.20000004768372,0.0,0.0
78,1644430081,2016-04-28,9405,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108,9405,3108,1157,227,53,3,0.0,4.30999994277954,2.3199999332428,0.200000002980232
79,1644430081,2016-04-29,3176,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498,3176,2498,1193,120,0,0,0.0,2.30999994277954,0.0,0.0
80,1644430081,2016-04-30,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846,18213,3846,816,402,71,9,0.0,9.46000003814697,3.14000010490417,0.629999995231628
81,1644430081,2016-05-01,6132,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696,6132,2696,908,146,24,3,0.0,3.23000001907349,0.990000009536743,0.239999994635582
82,1644430081,2016-05-02,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580,3758,2580,682,148,7,1,0.0,2.34999990463257,0.310000002384186,0.0700000002980232
83,1644430081,2016-05-03,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324,12850,3324,1115,221,94,10,0.0,4.53999996185303,4.09000015258789,0.720000028610229
84,1644430081,2016-05-04,2309,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,2309,2222,1388,52,0,0,0.0199999995529652,1.6599999666214,0.0,0.0
85,1644430081,2016-05-05,4363,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463,4363,2463,1341,81,12,6,0.0099999997764825,2.13000011444092,0.540000021457672,0.519999980926514
86,1644430081,2016-05-06,9787,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,9787,3328,1054,369,6,11,0.0199999995529652,6.01000022888184,0.270000010728836,0.819999992847443
87,1644430081,2016-05-07,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,13372,3404,1139,243,17,41,0.0099999997764825,5.67000007629395,0.790000021457672,3.25999999046326
88,1644430081,2016-05-08,6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0
89,1644430081,2016-05-09,6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,6643,3008,1099,303,6,32,0.0099999997764825,2.08999991416931,0.349999994039536,2.39000010490417
90,1644430081,2016-05-10,9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,9167,2799,1254,155,19,12,0.0099999997764825,4.96999979019165,0.810000002384186,0.879999995231628
91,1644430081,2016-05-11,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,1329,1276,713,49,0,0,0.0099999997764825,0.949999988079071,0.0,0.0
92,1844505072,2016-04-12,6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,6697,2030,1101,339,0,0,0.0,4.42999982833862,0.0,0.0
93,1844505072,2016-04-13,4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,4929,1860,1192,248,0,0,0.0,3.25999999046326,0.0,0.0
94,1844505072,2016-04-14,7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,7937,2130,843,373,0,0,0.0,5.23000001907349,0.0,0.0
95,1844505072,2016-04-15,3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,3844,1725,527,176,0,0,0.0,2.53999996185303,0.0,0.0
96,1844505072,2016-04-16,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,3414,1657,1293,147,0,0,0.0,2.25999999046326,0.0,0.0
97,1844505072,2016-04-17,4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,4525,1793,1231,199,8,2,0.0,2.58999991416931,0.259999990463257,0.140000000596046
98,1844505072,2016-04-18,4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,4597,1814,1211,217,12,0,0.0,2.55999994277954,0.479999989271164,0.0
99,1844505072,2016-04-19,197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,197,1366,1430,10,0,0,0.0,0.129999995231628,0.0,0.0
100,1844505072,2016-04-20,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,8,1349,1439,1,0,0,0.0,0.0099999997764825,0.0,0.0
101,1844505072,2016-04-21,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,8054,2062,1117,308,13,2,0.0,4.67999982833862,0.519999980926514,0.119999997317791
102,1844505072,2016-04-22,5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,5372,1827,1220,220,0,0,0.0,3.54999995231628,0.0,0.0
103,1844505072,2016-04-23,3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,3570,1645,1301,139,0,0,0.0,2.35999989509583,0.0,0.0
104,1844505072,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,0,1347,1440,0,0,0,0.0,0.0,0.0,0.0
105,1844505072,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,0,1347,1440,0,0,0,0.0,0.0,0.0,0.0
106,1844505072,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,0,1347,1440,0,0,0,0.0,0.0,0.0,0.0
107,1844505072,2016-04-27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,4,1348,1439,1,0,0,0.0,0.0,0.0,0.0
108,1844505072,2016-04-28,6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,6907,1992,1138,302,0,0,0.0,4.55999994277954,0.0,0.0
109,1844505072,2016-04-29,4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,4920,1856,1082,247,0,0,0.0,3.25,0.0,0.0
110,1844505072,2016-04-30,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,4014,1763,218,184,0,0,0.0,2.65000009536743,0.0,0.0
111,1844505072,2016-05-01,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,2573,1541,585,75,7,0,0.0,1.45000004768372,0.259999990463257,0.0
112,1844505072,2016-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,0,1348,1440,0,0,0,0.0,0.0,0.0,0.0
113,1844505072,2016-05-03,4059,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742,4059,1742,1256,184,0,0,0.0,2.6800000667572,0.0,0.0
114,1844505072,2016-05-04,2080,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549,2080,1549,1353,87,0,0,0.0,1.37000000476837,0.0,0.0
115,1844505072,2016-05-05,2237,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589,2237,1589,1320,120,0,0,0.0,1.48000001907349,0.0,0.0
116,1844505072,2016-05-06,44,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351,44,1351,1438,2,0,0,0.0,0.0299999993294477,0.0,0.0
117,1844505072,2016-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,0,1347,1440,0,0,0,0.0,0.0,0.0,0.0
118,1844505072,2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,0,1347,1440,0,0,0,0.0,0.0,0.0,0.0
119,1844505072,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,0,1347,1440,0,0,0,0.0,0.0,0.0,0.0
